Радиация,Температура,Время,Выживаемость,source,Интервал_мин,Гипоксия_предположенная,CEM43,Подавление_репарации,Оксигенация_выигрыш,Синергия,Радиосенсибилизация,Прямая_цитотоксичность,Риск_высокой_температуры,Оценка_правил,log_survival,Неопределенность_CVAE,Источник,RuleConsistency
3.8810553300669195,42.17998237327775,46.62096681221225,0.15689075,synthetic_condition,0.0,0.7,14.958273521823665,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.024595436414922605,0.010294801477898886,0.6630793030626405,-6.0,0.007344612,CVAE+merged_rules,1.0
3.882044833177929,43.09549287483618,34.09521825594651,0.035901017,synthetic_condition,0.0,0.7,36.42836627114096,1.0,0.20509552148674673,0.8409919574906324,0.8410123175956701,0.36096457212842376,0.34573343545540447,0.6297351908209018,-6.0,0.0018073982,CVAE+merged_rules,1.0
3.8967809406858605,44.02997341827756,30.032799039729568,0.0048616296,synthetic_condition,0.0,0.7,61.32657402162748,0.11345122848645087,0.017474896612552967,0.46657929934064496,0.408973989297302,0.6298355518616366,0.5517726977186996,0.42618304313489735,-6.0,8.079202e-05,CVAE+merged_rules,1.0
3.903270322864472,43.05132029562861,50.0,0.038719095,synthetic_condition,0.0,0.7,51.810639485550226,1.0,0.22922496955566027,0.8458178471044151,0.8458382072094528,0.41753526876450375,0.3834254621666995,0.6487797918391843,-6.0,0.0006710702,CVAE+merged_rules,1.0
3.9075962153253365,43.97699936539199,26.871646622429513,0.0044517843,synthetic_condition,0.0,0.7,52.89326723654355,0.1378779081084908,0.02014509813480921,0.47639547790147135,0.42037790203356096,0.596554863804422,0.5486811964973046,0.42794511404825514,-6.0,7.1856644e-05,CVAE+merged_rules,1.0
3.9119339178836534,43.95348871044443,30.742903417888815,0.004696304,synthetic_condition,0.0,0.7,59.535167942343726,0.15027882632021125,0.021456545102062463,0.4813701162153758,0.4261586000312272,0.6221501583981415,0.5509583421460699,0.43512064209377005,-6.0,0.00011386675,CVAE+merged_rules,1.0
3.918576529159997,42.787465395014294,43.37692568581191,0.042940773,synthetic_condition,0.0,0.7,32.307264403083316,1.0,0.43517260245320977,0.887007373683925,0.8870277337889627,0.17534061942612394,0.15393501237754592,0.6440773655910363,-6.0,0.0013618381,CVAE+merged_rules,1.0
3.9362091006876074,42.100916362895475,46.87961509001083,0.15604848,synthetic_condition,0.0,0.7,13.479747291735947,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.020487923140664853,0.007005033184971905,0.6616397139619601,-6.0,0.0063885925,CVAE+merged_rules,1.0
3.9378895260476052,42.13783289141487,42.94909715314084,0.15548113,synthetic_condition,0.0,0.7,12.998035444048659,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.021023518491278176,0.007895733999747308,0.6607293602555224,-6.0,0.0044585005,CVAE+merged_rules,1.0
3.942833393706231,41.8,41.5710685774407,0.16191086,synthetic_condition,0.0,0.7,7.8762446662958085,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.01178443402859959,0.001451037774562189,0.6460098551023795,-6.0,0.004759919,CVAE+merged_rules,1.0
3.9449038046136713,44.07768457886257,32.04666324273849,0.0047890944,synthetic_condition,0.0,0.7,67.63915926010742,0.09508636218389768,0.015372828311504595,0.4591802364854651,0.4003812101324561,0.6548143271042814,0.5545775684008132,0.426459223740514,-6.0,0.00013076336,CVAE+merged_rules,1.0
3.948349276715624,42.89786018115338,28.76098356620182,0.03319026,synthetic_condition,0.0,0.7,24.963727628927607,1.0,0.33466913084814653,0.8669066793629123,0.86692703946795,0.2155621953625378,0.20775310965056415,0.6270322526109189,-6.0,0.0025616952,CVAE+merged_rules,1.0
3.948448257637366,44.01681887765004,32.07273287217658,0.004734561,synthetic_condition,0.0,0.7,64.89764679419916,0.11909330854790172,0.01810315783710522,0.46884894200890675,0.411610367169558,0.6441016653290264,0.5537144669610287,0.4313712740120106,-6.0,9.87038e-05,CVAE+merged_rules,1.0
3.948896845844297,41.98882956346944,43.86784044761337,0.16065614,synthetic_condition,0.0,0.7,10.798439289930823,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.015763265558876152,0.0038208775062712978,0.65536026253325,-6.0,0.0052793906,CVAE+merged_rules,1.0
3.950561144604129,41.96318262659682,42.683422836586864,0.15978241,synthetic_condition,0.0,0.7,10.13988384154672,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.014875413664936842,0.003311992172759741,0.6535711911682313,-6.0,0.004070564,CVAE+merged_rules,1.0
3.95677642211007,43.86844465582887,33.35336874388595,0.0045110136,synthetic_condition,0.0,0.7,60.893031551738694,0.20467561771494874,0.026948557229207516,0.503139299370805,0.45146357462731446,0.6268415154535874,0.5517823998608244,0.45129131522313126,-6.0,9.833206e-05,CVAE+merged_rules,1.0
3.961400568172458,42.395147173614525,41.7487938901795,0.1264968,synthetic_condition,0.0,0.7,18.050375709553702,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.042816694442345905,0.02724602850916103,0.6731260362473204,-6.0,0.005093472,CVAE+merged_rules,1.0
3.971526718046388,43.868050271749205,32.95155703081844,0.0044560423,synthetic_condition,0.0,0.7,60.14300317000135,0.20496685432989134,0.0269770277369237,0.5032556633860266,0.4515988690225071,0.6236805968769252,0.5511627589407234,0.4514381441915899,-6.0,9.731598e-05,CVAE+merged_rules,1.0
3.9729456787619215,43.732758099903684,33.4758311002251,0.004280267,synthetic_condition,0.0,0.7,55.630573306400464,0.3313218195541882,0.03872891134586768,0.5536209268930481,0.510177205269108,0.6011698408011589,0.5451796177188684,0.48044788236661196,-6.0,0.000115182615,CVAE+merged_rules,1.0
3.9734428647501763,42.37026802389821,39.69453201633615,0.12431607,synthetic_condition,0.0,0.7,16.58037153588585,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.03838870508046959,0.02373655839271403,0.6706848732587093,-6.0,0.0065342486,CVAE+merged_rules,1.0
3.986146073913963,43.00869526020698,47.670526628161426,0.039152548,synthetic_condition,0.0,0.7,47.958709004379955,1.0,0.2549694591203367,0.8509667450173504,0.8509871051223881,0.3640854103826995,0.3294687131566319,0.6479320997754195,-6.0,0.00066039024,CVAE+merged_rules,1.0
3.9869737083349546,42.1228384312484,46.43058775464617,0.1491341,synthetic_condition,0.0,0.7,13.762593892125187,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.02137452980639846,0.0077399026574259166,0.6640950430364222,-6.0,0.005439428,CVAE+merged_rules,1.0
3.9940002188335924,41.93145868927735,43.201009036923004,0.15738729,synthetic_condition,0.0,0.7,9.821276057059144,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.01424311209233688,0.0028468567183639586,0.6541374491054086,-6.0,0.0047280244,CVAE+merged_rules,1.0
3.996727332250132,41.8,42.4084021008129,0.15646014,synthetic_condition,0.0,0.7,8.03488970292953,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.011888038595313498,0.001464464300707555,0.648451569850244,-6.0,0.004074562,CVAE+merged_rules,1.0
3.996947295990096,42.57147196628349,47.47485164076987,0.0797448,synthetic_condition,0.0,0.7,26.20981961391824,1.0,0.7043245528158507,0.9408377637564531,0.9408581238614908,0.08698497770716235,0.06745592748344648,0.6738359170449875,-6.0,0.004089339,CVAE+merged_rules,1.0
3.9998181196993485,42.20998867611356,32.3580893963077,0.12551014,synthetic_condition,0.0,0.7,10.823024952112181,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.02195064057921586,0.010531404254345159,0.6578786680844826,-6.0,0.005766654,CVAE+merged_rules,1.0
4.009849969524176,42.06339040139682,47.43008171551835,0.14764458,synthetic_condition,0.0,0.7,12.946688713360917,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.01907088503861836,0.005881986733412809,0.6629316601737064,-6.0,0.0047023837,CVAE+merged_rules,1.0
4.028615170708732,43.86692013144855,46.72685506796456,0.0033686399,synthetic_condition,0.0,0.7,85.21881981301698,0.20580358967242907,0.02705877762685377,0.3972972062855623,0.34569479971930794,0.7438288087714015,0.6246339722626209,0.4526121035119815,-6.0,0.0004834844,CVAE+merged_rules,1.0
4.038998520762457,43.85163432754108,35.162895623916114,0.00429195,synthetic_condition,0.0,0.7,63.452992619881414,0.21744271075256294,0.028188920825858693,0.5082388674444287,0.457393003748383,0.637673456351647,0.5544703045751129,0.4589426801478591,-6.0,0.00010676795,CVAE+merged_rules,1.0
4.041581699099675,42.93060891001302,49.42700831582865,0.03842425,synthetic_condition,0.0,0.7,44.8938370145997,1.0,0.3090668808537551,0.8617862293640339,0.8618065894690717,0.30677599987807547,0.2777700109885355,0.6511197000434693,-6.0,0.0012490831,CVAE+merged_rules,1.0
4.0561181063637095,42.92598734309897,46.931326142813795,0.038715627,synthetic_condition,0.0,0.7,42.35481281253059,1.0,0.31257083206345293,0.8624870196059735,0.8625073797110113,0.2880198633713322,0.25955163091193206,0.6485731566213494,-6.0,0.0006311188,CVAE+merged_rules,1.0
4.060447645120544,43.870339934531124,32.1091954402233,0.00412525,synthetic_condition,0.0,0.7,58.69861448154809,0.20328148503625068,0.02681215251534601,0.5025822480101274,0.4508159046425215,0.6177058275280539,0.5501027262135271,0.45326912308954026,-6.0,0.000103004415,CVAE+merged_rules,1.0
4.064830861604987,43.797052390810755,27.222935943907107,0.0036202103,synthetic_condition,0.0,0.7,47.30114340445675,0.2642492715739492,0.03261951868517541,0.5269114801284188,0.47910804288576325,0.5720754697831154,0.542920590303017,0.46151875616466614,-6.0,0.00010716318,CVAE+merged_rules,1.0
4.078276243785765,42.87636499157997,40.142480830452406,0.03780639,synthetic_condition,0.0,0.7,33.81960388299921,1.0,0.35247732532617587,0.8704683182585182,0.8704886783635559,0.22377030946689835,0.20277319385913234,0.643039085855292,-6.0,0.0010129419,CVAE+merged_rules,1.0
4.094114575515497,41.914227319860544,47.42317718506514,0.13846877,synthetic_condition,0.0,0.7,10.526654195188787,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.01462535551542408,0.002803216643856817,0.6596121918171188,-6.0,0.0044453703,CVAE+merged_rules,1.0
4.105604381662312,43.926813557844625,28.623923599389155,0.0038244827,synthetic_condition,0.0,0.7,54.41615421039993,0.16564672041050285,0.023047447344438938,0.4875280964181619,0.4333154933498823,0.6015720263184753,0.548539554695994,0.4428056509015292,-6.0,0.00010067938,CVAE+merged_rules,1.0
4.112252925668533,44.07984563858786,37.47655199580206,0.0039830385,synthetic_condition,0.0,0.7,79.21830668494451,0.09432704938126431,0.015283815786631506,0.39992407526977514,0.341075693584595,0.6979545203379749,0.5658586629639557,0.42751447169445433,-6.0,0.000179598,CVAE+merged_rules,1.0
4.134588580309497,42.040404313967585,49.80037105944066,0.12760034,synthetic_condition,0.0,0.7,13.167350867300085,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.018862620824986513,0.005535312755661582,0.6677538363242237,-6.0,0.0051201084,CVAE+merged_rules,1.0
4.138763940684348,42.88936746759435,48.937895952267404,0.036990155,synthetic_condition,0.0,0.7,41.979558980338346,1.0,0.34160808434028206,0.8682944700613395,0.8683148301663772,0.2688321275333344,0.24212869821513175,0.6539813814263014,-6.0,0.0015524554,CVAE+merged_rules,1.0
4.141452407409144,42.97332393316024,44.67765278173146,0.0364021,synthetic_condition,0.0,0.7,43.05561093993701,1.0,0.2783113496843981,0.8556351231301627,0.8556554832352004,0.31551512904811935,0.2850257074681273,0.6492643191927945,-6.0,0.0007960804,CVAE+merged_rules,1.0
4.150507028843652,43.1350781470586,44.102985113752624,0.035217848,synthetic_condition,0.0,0.7,48.431794373942736,1.0,0.1855036772307743,0.8370735886394378,0.8370939487444755,0.4350648989425429,0.40126310516485475,0.6503282916528985,-6.0,0.00070761424,CVAE+merged_rules,1.0
4.151636432611511,41.8,48.06753838108805,0.1248464,synthetic_condition,0.0,0.7,9.107095529448658,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.012640059077058566,0.0016081525115548144,0.6573953328665852,-6.0,0.0035621093,CVAE+merged_rules,1.0
4.157343171727439,43.59745716652343,38.453875480890744,0.0057196673,synthetic_condition,0.0,0.7,58.18253559942451,0.5248114071472523,0.05551248296554433,0.6305036845023477,0.5996367860719568,0.6057123799969951,0.5443392768436196,0.5369425458987375,-6.0,0.0003350859,CVAE+merged_rules,1.0
4.16184391282472,43.38960632652402,43.57031760123327,0.035504326,synthetic_condition,0.0,0.7,57.078679395285455,0.9985286849085762,0.0960537452742412,0.8186245025133903,0.8185492271374855,0.5764826191136766,0.5260061496171913,0.6539365080223027,-6.0,0.0011163282,CVAE+merged_rules,1.0
4.168226715250752,44.170315264049236,33.84064581815238,0.004175876,synthetic_condition,0.0,0.7,76.16205285767786,0.06734768802333727,0.01198380238035488,0.4195081066689995,0.3589060664955541,0.6852410148818628,0.558158376018071,0.42603121906895813,-6.0,0.00016505294,CVAE+merged_rules,1.0
4.18157811710696,43.11008523019693,29.94329363931931,0.02775526,synthetic_condition,0.0,0.7,32.317557159711356,1.0,0.19765851488240643,0.8395045561697643,0.839524916274802,0.358750546483524,0.3519331867738632,0.636039704942756,-6.0,0.0018228528,CVAE+merged_rules,1.0
4.184945591294875,42.10545730793839,45.30368318350468,0.13234848,synthetic_condition,0.0,0.7,13.10886666459823,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.0202133270538538,0.006963064668065424,0.6695297233906556,-6.0,0.005834365,CVAE+merged_rules,1.0
4.201617601846377,42.35831928309209,38.493768241869546,0.1045271,synthetic_condition,0.0,0.7,15.814670230614468,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.03637882825321486,0.022220133329391815,0.6771265221903111,-6.0,0.005189035,CVAE+merged_rules,1.0
4.204929176940197,43.83651837311713,30.963874412272165,0.0035686172,synthetic_condition,0.0,0.7,55.29328846335153,0.2295605183072191,0.029352490489525308,0.5130763482479314,0.46301814204293834,0.6031627569749639,0.5475141426493685,0.46289129988317707,-6.0,0.00010607949,CVAE+merged_rules,1.0
4.20577737161944,44.16226606378429,32.47555117366011,0.0041414844,synthetic_condition,0.0,0.7,72.68310614082789,0.06940317657352144,0.012246093563786057,0.4487952790039784,0.38832684558629504,0.6731495149322413,0.5560081747716082,0.431340110354973,-6.0,0.0001202587,CVAE+merged_rules,1.0
4.207572437943024,41.81512853327393,43.64701794891207,0.13266042,synthetic_condition,0.0,0.7,8.444829238728234,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.012255673398099253,0.0016041527159472676,0.6572330128155223,-6.0,0.0050501633,CVAE+merged_rules,1.0
4.211310503604277,44.12882475357002,30.24596644147416,0.0040051537,synthetic_condition,0.0,0.7,66.14203863409129,0.07862273270764081,0.013398451502703291,0.45252918192272723,0.3926600196537615,0.6488721131420958,0.5532079823852443,0.43072381104800883,-6.0,0.00014673568,CVAE+merged_rules,1.0
4.215338641367457,41.8,43.18804242235237,0.13306174,synthetic_condition,0.0,0.7,8.182603921839137,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.011986131659034553,0.001478533121688022,0.6566116017452258,-6.0,0.0045030033,CVAE+merged_rules,1.0
4.217807826003867,42.61512681546199,31.162531392661364,0.053834975,synthetic_condition,0.0,0.7,18.27746592306565,1.0,0.6416230463138846,0.9282974624560598,0.9283178225610976,0.08302383234483043,0.07083088792688458,0.6613426096439295,-6.0,0.004573032,CVAE+merged_rules,1.0
4.219967556466092,43.71464175067063,45.13224672449852,0.004864988,synthetic_condition,0.0,0.7,74.06543139624858,0.35285085149320916,0.04064588575385864,0.557230586587079,0.5151862520391753,0.6963784381004129,0.5983548715931047,0.5077652128513636,-6.0,0.00045679935,CVAE+merged_rules,1.0
4.220509770854444,43.51898436891076,44.77001980886292,0.013130361,synthetic_condition,0.0,0.7,64.1530263934844,0.6763097425025124,0.06833507719002598,0.690637570782243,0.669618064149944,0.6376051062257222,0.5691135036975734,0.5827544719361375,-6.0,0.0008833646,CVAE+merged_rules,1.0
4.222177672551016,43.088064222973514,37.22067136195624,0.03270508,synthetic_condition,0.0,0.7,39.563451753695055,1.0,0.2089809803039832,0.8417690492540797,0.8417894093591174,0.36683476271212545,0.3453033289887949,0.6447188732778419,-6.0,0.0014225112,CVAE+merged_rules,1.0
4.223485576740953,42.12702000231958,46.200508815601495,0.12706181,synthetic_condition,0.0,0.7,13.77401110287368,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.02150498810118806,0.007867869502986794,0.6724099353498826,-6.0,0.0051260996,CVAE+merged_rules,1.0
4.226031051422074,44.142282115893096,39.33873060313152,0.0031488976,synthetic_condition,0.0,0.7,86.83234349260741,0.07477648233223691,0.012922277814445226,0.33454035620787903,0.2744211876645122,0.7207319596277589,0.573440097710622,0.419714975737256,-6.0,0.00021349304,CVAE+merged_rules,1.0
4.2460048191051385,43.197635667767464,32.01232742249305,0.029566454,synthetic_condition,0.0,0.7,36.71229330686526,1.0,0.15809012140618076,0.8315908774745191,0.8316112375795568,0.4167883357533339,0.40595131947766866,0.6413991076811999,-6.0,0.0015767908,CVAE+merged_rules,1.0
4.24963783949586,42.83645916960278,50.0,0.03420562,synthetic_condition,0.0,0.7,39.85736771860706,1.0,0.38774662396016385,0.8775221779853157,0.8775425380903534,0.23274520467323473,0.2082731026571703,0.6600902107825743,-6.0,0.001382791,CVAE+merged_rules,1.0
4.2505822308712355,41.8,42.205421853631115,0.12648267,synthetic_condition,0.0,0.7,7.996432137513554,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.011862760761560303,0.0014610551421974983,0.6572027319246257,-6.0,0.0032830513,CVAE+merged_rules,1.0
4.250719625892873,42.77938301214374,47.074072529834154,0.035614222,synthetic_condition,0.0,0.7,34.670260943049804,1.0,0.44345088726830967,0.888663030646945,0.8886833907519827,0.18151508879359157,0.1587483740440717,0.6596189336124602,-6.0,0.0014953618,CVAE+merged_rules,1.0
4.255232894257804,43.075251971211436,45.62293049955107,0.03448367,synthetic_condition,0.0,0.7,48.06581144589752,1.0,0.21584356720034048,0.843141566633351,0.8431619267383887,0.4016852647833945,0.36777533197221174,0.6551455092380553,-6.0,0.00069813494,CVAE+merged_rules,1.0
4.265834950979647,41.95597725374903,45.19094718448955,0.12971069,synthetic_condition,0.0,0.7,10.628870568156959,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.01517519352015733,0.0033112219952340658,0.6659493457394235,-6.0,0.0030313977,CVAE+merged_rules,1.0
4.271565118750592,42.64526022338428,44.982308702009675,0.047092304,synthetic_condition,0.0,0.7,27.508513003409593,1.0,0.6008460120656393,0.9201420556064108,0.9201624157114485,0.10882473428619706,0.08903141395827607,0.6709207416826892,-6.0,0.0016506301,CVAE+merged_rules,1.0
4.277678370130841,42.66362392899549,46.97160330388816,0.042858638,synthetic_condition,0.0,0.7,29.465703201046345,1.0,0.5769911950207834,0.9153710921974396,0.9153914523024773,0.12040147049405867,0.09972933263545758,0.6705599303275454,-6.0,0.0016913135,CVAE+merged_rules,1.0
4.288185655825045,43.9140448147694,31.766733352726273,0.0034830489,synthetic_condition,0.0,0.7,59.858725299332136,0.1735249548666218,0.02384988826819351,0.49068231369623805,0.4369817958676061,0.6230665678977017,0.551060745357195,0.4543816628837263,-6.0,0.00010147851,CVAE+merged_rules,1.0
4.304428364397989,44.2,30.5937826472969,0.0038091482,synthetic_condition,0.0,0.7,70.28605560017371,0.06027181166167992,0.011063970240495866,0.4450889356728206,0.3840269635358675,0.6642022083955265,0.5541214896492187,0.4312084653664159,-6.0,0.00011667553,CVAE+merged_rules,1.0
4.308097553744686,43.21398268708219,47.19085145792089,0.033481464,synthetic_condition,0.0,0.7,54.7359954440697,1.0,0.1515856686522289,0.8302899869237288,0.8303103470287665,0.5143686775643616,0.4755000337459824,0.6617307468297959,-6.0,0.0008477035,CVAE+merged_rules,1.0
4.311846995600964,42.53333490733666,30.40541926257214,0.07380241,synthetic_condition,0.0,0.7,15.921743189508634,1.0,0.7626157311591155,0.9524959994251061,0.9525163595301438,0.06104031002136853,0.049089930085597595,0.6772581225972394,-6.0,0.005501977,CVAE+merged_rules,1.0
4.3203808600227696,42.80618978969248,44.30014805052819,0.0335472,synthetic_condition,0.0,0.7,33.862561289687086,1.0,0.4164947356030011,0.8832718003138833,0.883292160418921,0.1893984837145049,0.16703293861139795,0.6579640014977166,-6.0,0.00095457275,CVAE+merged_rules,1.0
4.337100074449333,43.417198632213264,37.3864659408694,0.024986554,synthetic_condition,0.0,0.7,49.923349608625934,0.9220517755529427,0.0893492684788271,0.7882223815991667,0.7831761071151456,0.5420508349594916,0.5053729952980421,0.6346168996181785,-6.0,0.0008151296,CVAE+merged_rules,1.0
4.3402356188572,41.8,45.087284020236886,0.11529009,synthetic_condition,0.0,0.7,8.542442916054041,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.01223212798284547,0.001519917642858077,0.6621893983684299,-6.0,0.0046229633,CVAE+merged_rules,1.0
4.352239722356605,43.131550588795484,38.40230829004789,0.031210678,synthetic_condition,0.0,0.7,42.06859453331786,1.0,0.18717570977915585,0.8374079951491142,0.8374283552541519,0.4008525399433532,0.376541621952953,0.6508676023736971,-6.0,0.0010960825,CVAE+merged_rules,1.0
4.373436070580104,43.01404877768432,48.337023775831,0.033400573,synthetic_condition,0.0,0.7,48.810022724159914,1.0,0.2515964830662592,0.8502921498065348,0.8503125099115725,0.37328832044287147,0.3385924825351897,0.6624126324924473,-6.0,0.0005878032,CVAE+merged_rules,1.0
4.3734744462310795,42.7686876793718,40.3535284861179,0.03286599,synthetic_condition,0.0,0.7,29.283138487807253,1.0,0.4546084205233919,0.8908945372979613,0.890914897402999,0.15781842840712748,0.13880778126955245,0.6585409322431124,-6.0,0.0010847675,CVAE+merged_rules,1.0
4.375121442176807,42.07672982898375,46.136942071566075,0.116644554,synthetic_condition,0.0,0.7,12.828762799288043,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.019236296523448153,0.006128652613683049,0.6754752382667223,-6.0,0.0044407933,CVAE+merged_rules,1.0
4.383706169122155,41.81242633774168,47.20763208483806,0.106457904,synthetic_condition,0.0,0.7,9.099585880313706,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.012706185693218637,0.001680574470716993,0.6655017678338001,-6.0,0.00323139,CVAE+merged_rules,1.0
4.388156911322028,43.79412746200227,34.72541196326373,0.0031672502,synthetic_condition,0.0,0.7,60.214847821388,0.26700553130245674,0.032875503802775895,0.5280100558487717,0.48038577548846917,0.6227689612463311,0.5510132121543406,0.48175215936841476,-6.0,9.993024e-05,CVAE+merged_rules,1.0
4.433009306866194,43.0597240474582,43.27926392651236,0.031398036,synthetic_condition,0.0,0.7,45.10852180729161,1.0,0.2244409333592705,0.844861039865137,0.8448813999701748,0.37517320626309086,0.34369927152228735,0.6583569147435796,-6.0,0.00085945247,CVAE+merged_rules,1.0
4.43860637202645,42.65024437896327,47.237297486959974,0.040094472,synthetic_condition,0.0,0.7,29.087820188247104,1.0,0.5942972963708215,0.9188323124674473,0.918852672572485,0.11527541374192288,0.09473197939886921,0.6780020495086412,-6.0,0.0014159933,CVAE+merged_rules,1.0
4.439453154994746,42.30243279652689,30.62430965863373,0.0833373,synthetic_condition,0.0,0.7,11.643646264048593,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.02794253185200582,0.01647704789503545,0.6759593593569055,-6.0,0.007341706,CVAE+merged_rules,1.0
4.450057025702126,43.90835587187593,30.897755979779955,0.0029984778,synthetic_condition,0.0,0.7,57.99216242365839,0.17714908435955176,0.02421627699663844,0.4921327606492404,0.438667811237649,0.6153969407411788,0.5499407685209546,0.4598820014224244,-6.0,9.5563264e-05,CVAE+merged_rules,1.0
4.473487039838787,43.07069202708117,36.04619067582932,0.028854843,synthetic_condition,0.0,0.7,37.85644222924538,1.0,0.21833607449774914,0.8436400680928329,0.8436604281978706,0.3507651027326002,0.33154248175482737,0.6522532826971756,-6.0,0.0012996321,CVAE+merged_rules,1.0
4.4770403829589,44.2,27.433442386270936,0.0031694085,synthetic_condition,0.0,0.7,63.02550028203085,0.06027181166167992,0.011063970240495866,0.4450889356728206,0.3840269635358675,0.636811565976895,0.551760006881367,0.4336539385237114,-6.0,0.00014329642,CVAE+merged_rules,1.0
4.489196062907085,43.06304898531417,44.875172067020024,0.031333067,synthetic_condition,0.0,0.7,46.87980133716584,1.0,0.22257375646407077,0.8444876044860972,0.8445079645911349,0.38738555500628374,0.35419082286546827,0.6622603589616123,-6.0,0.0009286983,CVAE+merged_rules,1.0
4.4940125252422405,42.9997321445428,46.120309552756225,0.030732665,synthetic_condition,0.0,0.7,46.103187038392264,1.0,0.26070927458928295,0.8521147081111395,0.8521350682161772,0.3465552358240499,0.31263846408794893,0.6637113581825235,-6.0,0.0007877536,CVAE+merged_rules,1.0
4.494337879996362,42.016893357277986,41.79223651873476,0.10213715,synthetic_condition,0.0,0.7,10.695631615560757,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.016130597230907432,0.00428125791547057,0.674223001297254,-6.0,0.0036156096,CVAE+merged_rules,1.0
4.496447907424146,44.2,30.656891747567926,0.0032879366,synthetic_condition,0.0,0.7,70.43104223950705,0.06027181166167992,0.011063970240495866,0.4450889356728206,0.3840269635358675,0.6647309674410096,0.5541833384295617,0.43799888390206315,-6.0,0.00014840979,CVAE+merged_rules,1.0
4.501356325474469,44.02165636464597,32.34448198302163,0.0030220873,synthetic_condition,0.0,0.7,65.66733795340139,0.1169875345633619,0.0178695500186557,0.4680020263310917,0.4106265761827479,0.6471847838341598,0.5541460158977205,0.45059095843211217,-6.0,9.382054e-05,CVAE+merged_rules,1.0
4.503198610854319,43.99075564833059,29.448446257213696,0.0028974193,synthetic_condition,0.0,0.7,58.52070564716952,0.13108580471864487,0.01941502425307139,0.47366846383698236,0.41720940124873196,0.6184249400988052,0.5505961159741276,0.45035599411651106,-6.0,8.5610336e-05,CVAE+merged_rules,1.0
4.518165817391729,44.066123499120586,32.42930492503641,0.0030861555,synthetic_condition,0.0,0.7,67.90047190551927,0.09925084486512242,0.015857856748389992,0.46085974559170756,0.40233141061297817,0.6558827358316874,0.5549235972521097,0.4477453227996722,-6.0,0.00012429258,CVAE+merged_rules,1.0
4.521818330218974,42.72408773301949,47.68791798067364,0.029309515,synthetic_condition,0.0,0.7,32.53064129091902,1.0,0.5036818447263458,0.9007092221385522,0.9007295822435899,0.15150896053869428,0.12972740683326733,0.6736665732962622,-6.0,0.0012351044,CVAE+merged_rules,1.0
4.523827068663672,42.09273556699913,46.644063681357395,0.10096004,synthetic_condition,0.0,0.7,13.2607706226423,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.020053718463396236,0.006696765712459167,0.681698895606142,-6.0,0.0038492074,CVAE+merged_rules,1.0
4.52661737411564,42.89064316881686,50.0,0.028356366,synthetic_condition,0.0,0.7,42.966564652405374,1.0,0.3405577418620648,0.8680844015656959,0.8681047616707337,0.27595688029460236,0.24932202623515326,0.6688218793963875,-6.0,0.00086716656,CVAE+merged_rules,1.0
4.5542510636041955,43.68620005291179,44.15876060028567,0.003581191,synthetic_condition,0.0,0.7,71.05320534320936,0.38920420551794266,0.04384597532515435,0.5766396463551322,0.5369582798188361,0.6794488969334846,0.5869874972681911,0.5271051320247709,-6.0,0.0004774777,CVAE+merged_rules,1.0
4.557555010486875,43.66757705728971,31.858989354487274,0.0024615251,synthetic_condition,0.0,0.7,50.6049166005561,0.4147849748064451,0.04607465032385713,0.5868060736845035,0.5487874571519602,0.5772161560179303,0.5377812418530812,0.5183062471637977,-6.0,9.272413e-05,CVAE+merged_rules,1.0
